id,text,label,reader_polarity,writer_polarity,user_id,split,text_orig,bertscore_p,bertscore_r,bertscore_f1
wrime_2988,好きな人ができました。,pos,2,1,6,train,好きな人ってほどでもないけど気になる人ができました,0.91029966,0.755544,0.8257334
wrime_3416,来月から、徒歩圏内に、飲食店、スーパー、家電量販店、映画館などの便利な施設がある、とっても便利な場所に引っ越します。 家賃が2万円高くなるのがネックです。。,neu,0,1,6,train,"来月からは徒歩圏内に飲食店、スーパー、家電量販店、映画館などの便利な施設があるとっても便利な場所に引っ越します。

家賃が2万円高くなるのがネックだけど。。",0.9778544,0.9774877,0.97767097
wrime_11787,学校に行く道で、坂が急になることに気づきました。,neg,-1,0,17,train,学校行くのに近道すればするほど、坂が急になることに気づいた。,0.8927139,0.8162426,0.8527673
wrime_8814,夜中のテンションで、 「という夜中のテンション」を、 「夜中のテンション」と書き換えます。 「という」は、「いう」と同じ意味で、 「夜中」は、「夜中の」と同じ意味で、 「テンション」は、「テンション」と同じ意味です。 「夜中のテンション」は、 「夜中に、テンションが高い」という意味です。,neu,0,-1,13,train,という夜中のテンション,0.6290466,0.74421716,0.6818024
wrime_2625,フォロワー数が89人です！。,neu,0,1,6,train,フォロワー数が厄(89)い！,0.89489716,0.8498531,0.8717937
wrime_16560,退院後、腹筋をすることは、通常、1 週間から 2 週間後にできます。しかし、毎週熱が出るため、ダンスはまだ遠いです。傷は表面的には塞がっていますが、小走りするだけでも痛いです。,neg,-1,-1,22,train,退院後はどれくらいで腹筋できますか？とか聞いてたけど毎週熱出してるし、表面は傷塞がっても小走りするだけで痛いからダンス遠いな………,0.748145,0.7383615,0.74322104
wrime_7948,インターネットカフェで、法律違反のサービスを提供している夢を見ました。 部屋が完全に、そのようなサービスを提供する場所になっていました。,neg,-1,0,12,train,脱法風俗と化したインターネッツカフェの夢を見た 配室が完全にアレ,0.7183035,0.7418647,0.72989404
wrime_16810,長時間労働は、疲れがたまるので、つらいです。環境を変えることも、一つの方法です。,neg,-1,-1,24,train,やりがいのない長時間労働はつらい。また環境変えるしかないのかなあ,0.76487756,0.79232657,0.7783601
wrime_5656,あああああ # 平易化 「あああああ」を、文化庁や自治体の「やさしい日本語」指針に基づいて平易化します。 「あああああ」は、「ああああ」と同じ意味です。,neu,0,2,9,train,あああああ,0.58879375,0.83990186,0.69228035
wrime_19374,逃げ恥は、テレビでまだ見たことがありません。,neg,-1,-1,36,train,逃げ恥未だにテレビで観れたことがない,0.79376423,0.83250827,0.81267476
wrime_28422,後輩に、Botの状況を聞くのが、ちょっと怖いです。,neg,-1,-1,66,train,後輩に回してもらってるbotの状況を聞くのが怖い,0.8389188,0.8441731,0.8415377
wrime_19092,もう少し寝ていたかったけど、外が暗いから起きる時間ですね。,neg,-1,-1,36,train,外暗くてまだ起きるには早いって寝てたらこんな時間,0.7463243,0.72759855,0.73684245
wrime_29970,月末、韓国に弾丸旅行を計画しています。ACLの試合、鹿島vs水原三星を現地で観たいです。,pos,1,2,71,train,月末やっぱりお休みもらって弾丸で韓国行こうと思う。ACL、鹿島vs水原三星を現地で観たい__,0.83943176,0.80939627,0.8241404
wrime_29400,元気になったよ！笑 頑張るよ(o^^o) 今日は途中で泣きました。久々に情緒不安定になりました。笑。,neg,-1,1,71,train,前向きスクリームのおかげで元気になったよ！笑 頑張るよ(o^^o)今日途中ボロ泣きしたけどね…久々にあんな情緒不安定になった笑,0.90440315,0.85614806,0.8796143
wrime_21034,でも、あなた、顔がDアニメストアみたいですね」 「うぅ...,neg,-1,-2,45,train,"？？？「でもお前顔面Dアニメストアじゃん」
ワシ「うぅ…」",0.85616595,0.8562442,0.85620505
wrime_11906,初めて90分の講義で、1回も寝ずに終えることができました。,pos,2,1,17,train,初めて90分の講義で1回も寝ずに終えることができた。,0.96428984,0.980188,0.972174
wrime_14374,仕事や家事をしなくてもいいと思ったら、ゲームをもっとしたいけど、実際そうなると、仕事が忙しいくらいの方が、合間を見つけてゲームをするんだよね。,neu,0,0,19,train,仕事とか家事をやらなくて良かったらもっとゲームするのになーって思うけど、実際そうなると逆にやらなくて、実は仕事が忙しいくらいの方が合間を縫ってゲームするんだよね,0.8935615,0.8561765,0.87446964
wrime_23694,タイトル: 身体パラメータのダイナミクスとキネマティクスの観点からの違い 本文: --- あやめさんが触るぞ、ということで、身体パラメータのダイナミクスとキネマティクスの観点からの違いについて考えてみましょう。 ---。,neu,0,2,58,train,タイトル:dynamics及びkinematicsの観点により推定される身体パラメータの差異について 本文:あやめ.......触るぞ.......,0.75993186,0.75756925,0.7587487
wrime_9540,レモンティーはおいしいです。,pos,1,1,13,train,レモンティー美味しい,0.80324167,0.86075103,0.8310026
wrime_21354,グラデーションの赤いドラゴン。,neu,0,1,45,train,グラディアンレッドドラゴン,0.7590938,0.7731903,0.7660773
wrime_16509,うっちーが、サビをちょこちょこ踊っていました。「悲しみに閉ざされて」と言った後、足元に何かに当たって、踊りすぎちゃったみたいでした。その姿が、とても良かったです。(400レベルの真ん中で、とてもよく見えました。,pos,2,2,22,train,スタダでうっちーがサビちょこちょこ踊ってて、「悲しみに閉ざされて」のあと足元の何かにちょっとあたって、踊りすぎちゃったみたいになってるのが、何か、とてつもなくよかったです……(400レベル真ん中でとてもよく見えた),0.8977562,0.8470266,0.8716539
wrime_11947,なんで、道場を開くために、キャンパスの端から端まで往復しないといけないの？ 管理人室はもっと近くに作ってほしいな。,neg,-1,-1,17,train,なんで道場開けるだけなのに、キャンパスの端から端まで往復せなあかんねん。管理人室もっと近くにつくれよ〜ww,0.8374593,0.8322943,0.83486885
wrime_33974,今日も、食事の後、睡魔が激しいです。,neg,-1,-1,79,train,今日も食後の睡魔が激しい,0.8419226,0.895374,0.86782604
wrime_8062,パスポートは、本籍地でなくても取れますよ！。,neu,0,-1,12,train,大勢ののパスポートは本籍地じゃなくても取れるよ〜〜！！の言葉を信頼した,0.90990293,0.86261606,0.88562876
wrime_21284,バイクの保険、1年で40000円くらいです。,neu,0,0,45,train,バイクの保険見積もり出したら1年で40000円強だったんだけどこんなもんだったっけな,0.89269173,0.78309906,0.83431184
wrime_24330,新幹線で帰るつもりでしたが、高速バスのポイントが溜まっていたので、それを使いました。,pos,1,1,58,train,本当は新幹線で帰るつもりだったけど高速バスのポイント溜まっていたので消化した,0.8762523,0.891936,0.8840246
wrime_21557,ニコ生をやりたいです。,pos,1,2,45,train,ニコ生やりてえ,0.74840236,0.7853153,0.7664146
wrime_24571,Lの世界」を見たけど、1話を見逃してしまいました。「プロメア」はまだ20分くらいでしょうか。ヒーローものですか？苦手なので、そうでないといいですね。,neg,-1,0,59,train,がんばって「Lの世界」みたけど一話脱落。「プロメア」はまだ20分くらいだろうか。ヒーローモノ？苦手なのでじゃないといいナー。,0.85030293,0.8775094,0.863692
wrime_30600,あ、コヤテゴがわくわくするものですね！キャーとなります。,pos,1,1,74,train,あ、コヤテゴがwwww そらキャー！ってなりますわなww,0.82150286,0.84376335,0.8324843
wrime_34577,今は、人間関係が薄い中で生きているので、結婚式に呼ばれるとしても、親族しかいないです。でも、それが気楽でいいです。,pos,1,1,79,train,今は人間関係希薄な中で生きてるから結婚式に呼ばれるとしても親族しかない、でもそれが気楽でよい,0.8840699,0.9192281,0.9013063
wrime_1866,シュラスコを食べたいけど、田舎だからシュラスコを食べれるお店まで遠いです。,neg,-1,-1,4,train,シュラスコ食べたいけど、田舎だからシュラスコ食べれるお店まで遠い,0.91868335,0.94261336,0.93049455
wrime_25383,アニメを見るために、Dアニを解約しました。,neu,0,0,59,train,忘れないうちにとDアニを解約した。,0.77363396,0.764003,0.7687883
wrime_17015,おはようございます。 # 平易化の原則。,neu,0,0,27,train,おはようございます,0.6841572,0.87733096,0.7687952
wrime_6904,今日は、ツイートしていないです。,neu,0,0,11,train,今日ツイートしてないぞ,0.8210152,0.8834495,0.8510889
wrime_17233,放棄することをお勧めします。,neg,-1,-2,30,train,放棄,0.6138083,0.80626637,0.6969957
wrime_16389,人生のパートナーとなる人が欲しい！。,pos,1,1,22,train,人生のマネージャーがほしい！,0.795776,0.8583202,0.8258657
wrime_15756,体は疲れているのに、全然眠れない。 考えが嵐のように止まらない。 休みでよかった。,neu,0,-1,21,train,目が冴えてしまって眠れなくなってしまった。体は疲れているのに、全然眠れず焦る。焦るけど考えが嵐のように止まらなくて全く寝付けない。休みでよかった。,0.9699626,0.876487,0.92085874
wrime_675,新型コロナウイルスの影響で、日本人のバカさが明らかになっていると、毎日がっかりしています。日本人は、こんなにバカだったのですか？知らなかったです。,neg,-2,-2,2,train,新型コロナウイルスによって日本人のバカさが浮き彫りになっているので毎日失望している 日本人こんなにバカだったの？知らなかった ,0.8452457,0.8840247,0.86420035
wrime_14471,ドラクエウォークは、健康にいいし、2人でできると、楽しくていいですね！ ポケGOもやってたけど、お互いドラクエの方が好きで、向いていると感じます。,pos,1,1,19,train,ドラクエウォーク健康的だし、2人で出来ると楽しくていいな！ ポケGOもやってたけど、お互いドラクエの方が好きだし向いてるのを感じる,0.8974955,0.91099805,0.9041963
wrime_1684,好きなチーズは、アオカビ系は無理です。白カビ系やミモレット系は、半分くらい好きです。ウジは、食べるチャレンジすらしたくないです。,neg,-2,0,4,train,好きなチーズの範囲が狭くて全体を考えると嫌いよりかもしれない。アオカビ系は無理。白カビ系・ミモレット系は半々くらい。ウジは食べるチャレンジすらしたくない。,0.9066208,0.8579396,0.88160866
wrime_34085,そうですね、今のフェリーに乗るとテンションが上がります！。,pos,1,2,79,train,そうですよー今のフェリーってテンション上がるよ！,0.85123783,0.87497854,0.86294496
wrime_19317,ゼミ室の私物を片付けていると、静かですね。,neu,0,0,36,train,無事にゼミ室の私物片付けるのは終わりそうだけど、相変わらず静かだなー。,0.8764559,0.7942862,0.8333504
wrime_22679,教科書を開いて、勉強しましょう。たくさんのことをやらなければなりません。不安ですが、少し楽しみです。,neu,0,1,54,train,クラス決まった〜教科書開いて勉強しなきゃー。やること多い！不安！でもちょっと楽しみ！,0.76150507,0.7662337,0.7638621
wrime_22674,毎日、誰かと夜ごはんを一緒に食べて、テレビを見ています！福岡にいるのもあと1か月ですから、毎日楽しみましょう！ 今日も楽しかったです！。,pos,1,1,54,train,"毎日誰かと夜ごはん一緒に食べて、テレビを見てる！！福岡にいるのもあと1ヶ月切ったから、毎日楽しまなきゃ！
今日も楽しかった〜！",0.91519284,0.89988196,0.90747285
wrime_33665,普通の電車の中では、その土地の方言が聞こえてきます。学校帰りの学生や地元のおばちゃんが話す声が、直接聞こえてくるからです。何となく、旅をしているような感じがするんですよね。関西エリアに帰ってくると、「帰ってきた」という感じになるのも、関西弁が聞こえてきたタイミングです。,pos,1,2,79,train,普通電車の中は、その土地の方言に満ちている。学校帰りの学生や地元のおばちゃんが話す声がダイレクトに聞こえるから。何となく、旅してる感じがするんだよね。関西エリアに帰ってくると「戻ってきた」って感じになるのも関西弁が聞こえてきたタイミング。,0.9252401,0.9375967,0.93137735
wrime_31814,インターネットの世界では、タグを付けないと、存在していないのと同じ意味になってしまいます。,neg,-1,-1,76,train,インターネットの世界では、タグ付けされないと、居ないのと同義になってしまう定期。,0.8757878,0.89633733,0.8859434
wrime_19240,お茶を飲む前に、お湯を沸かしていたら、布巾が落ちて、火事になっていた。,neg,-1,-1,36,train,バイト前にお茶飲もうとお湯沸かしてたら布巾掛けから布巾落ちて炎上してた,0.81877124,0.8231754,0.82096744
wrime_24755,来月も東寺に行きたいと思っています。水道で髪がキシキシになるのは、慣れているのでしょうか。,neu,0,0,59,train,来月も東寺に行こうと考えつつ、移住を結構本気で思う。水道で髪がキシキシになるのは慣れだろうか。,0.88380694,0.8761704,0.8799721
wrime_12013,道場の外で、パンツを振り回していることは、特に罪にはなりません。ただし、周りの人に迷惑をかける行為は、やめた方がいいでしょう。,neg,-1,0,17,train,道場の外でパンツ振り回してたけど、これって何かの罪になるのでしょうか。,0.7628775,0.81113344,0.78626573
wrime_1860,コオロギとエビは、成分がほとんど同じです。 (※ この文は、元の文の重要な意味・意図・感情の極性を保持しています。,neu,0,0,4,train,コオロギとエビは成分ほぼ一緒だよっていうやついるけど、それならわいだって本田翼とほぼ同じ成分やぞ,0.7038031,0.7182254,0.71094114
wrime_17767,あいーにでーきることーはまーだあーるかーい (あいーにでーきることーはまだあるかーい) (あいーにでーきることーはまだあるかーい) (あいーにでーきることーはまだあるかーい) (あいーにでーきることーはまだあるかーい) (あいーにでーきることーはまだあるかーい) (あいーにでーきることーはまだあるかーい) (あいーにでーきることーはまだあるかーい) (あいーにでーきることーはまだあるかーい) (あいーにでーきることーはまだあるかーい) (あいーにでーきることーはまだあるかーい) (あいーにでーきることーはまだあるかーい) (あいーにでーきることーはまだあるかーい) (あいーにでーきること。,neu,0,-2,30,train,あいーにでーきることーはまーだあーるかーい,0.70720416,0.86484647,0.77812135
wrime_2600,雛コスを本気でやってみましょうか？。,pos,1,2,6,train,ガチで雛コスしようかしら,0.7673541,0.78997135,0.77849853
wrime_32225,トルコでは、テラス席の飲食店が多いと感じました。 日本でも、アフターコロナの世界で導入されると良いですが、四季の気温の変化が激しく、梅雨があるため、難しいかもしれません。 アメリカで人気のハッチバックのトラックが日本で流行らない理由と被る部分もあるかもしれません。,neu,0,0,76,train,"トルコへ出張していた時、テラス席の飲食店が多いと感じた！

日本でもアフターコロナの世界で導入されると良いが 四季の気温の変化が激しい点と、梅雨があるため 難しいのかもしれない。

アメリカで人気とされるハッチバックのトラックが日本で流行らない理由と被る部分もあるのかも。",0.924843,0.9152909,0.92004216
wrime_14100,早く全国編を読みたいです。あと2冊ですね。新テニスも読みたいです。1人の日にネカフェに行くのもいいですね。読みたくて無理になっています。,neu,0,0,19,train,てか早く全国編を読みたい…あと2冊とかなんだよな〜〜新テニも読みたいな〜〜〜1人の日にネカフェ行こうかな、読みたすぎて無理になってる,0.8128118,0.7669159,0.7891972
wrime_21175,こばとんさんの家に、送りつけてあげたい。,neu,0,1,45,train,こばとんさんの家に送りつけてやりたい ,0.93750083,0.96114135,0.9491739
wrime_32085,友達に相談することもあるけど、「自分を信じろ！」という心の声が聞こえるので、自分の信じた道を行くことにします。 友達には、結果が出た後、事後報告にします。,pos,1,0,76,train,"友達に相談したくなる時もあるけど、「自分を信じろ！」という心の声が聞こえてくるので、自分の信じた道を行くことにする。

友達へは、結果が出た後、事後報告にする！",0.95812035,0.9471686,0.952613
wrime_7809,赤ちゃんの頃から、自分の基礎は変えられないと思います。,neg,-2,-2,12,train,こちらが態度変えたらいいのかどうだか知らないけどもう胎児の頃からこんなベースだからどーしよーもねーわ 土台はどんなに努力しても変えられんわ,0.78044546,0.6806384,0.727133
wrime_29532,仕事が終わりました！ 今、ヘルプで入っている部署が大好きです。 次は、ここに配属になれたらいいな...。,pos,1,2,71,train,"仕事終わったー♪
今ヘルプで入ってる部署が好きすぎるのです(*´ω｀*) 次はここに配属になったらいいのにな…",0.8794329,0.81643176,0.84676206
wrime_18310,一人くらい、朝貸してくれる人を探しています。 合宿に参加する人を募集しています。 SEQの勉強会に参加したい人は、ぜひお願いします。,neu,0,0,32,train,ひとりくらい、朝貸+合宿+合宿+SEQおりそう,0.6872484,0.7893896,0.73478633
wrime_1149,明日、おすすめの豆を飲みましょう。,pos,1,1,2,train,じゃったんおすすめの豆明日やっと飲める,0.8424797,0.7848041,0.8126198
wrime_17589,無駄な行動は、愚かですが、人間にとって必要なことです。,neu,0,1,30,train,無駄な行動って愚かだけど人間にとって必要なことだとおもうんだ,0.8832047,0.857866,0.87035096
wrime_6852,毎週、データを出すことが必要です。,neg,-2,-1,11,train,毎週データを出さなきゃいけないプレッシャー,0.83046466,0.79522324,0.81246203
wrime_23462,日本酒じゃないものに、ドボドボと日本酒のようなものを注いで、「日本酒じゃないんだぞ」と怒られたことがあります。,neg,-1,-1,58,train,現像液をドボドボ注いで「日本酒じゃねーんだぞ」って怒られたことはある,0.8667925,0.8778754,0.8722987
wrime_33937,もしかしたら、宗教の勧誘と関係があったかもしれません。,neu,0,-2,79,train,もしかしたらあれ、入信の勧誘とか関係あったんかな…,0.7963575,0.799404,0.79787785
wrime_21862,インターネットバンキングは、ログインできるんですよ。,neu,0,0,45,train,ネット銀行はログインできるんだけどなぁ,0.8672915,0.8722677,0.8697725
wrime_13520,喪中ですが、初詣に行ってきました。 おみくじを引いたら、「半吉」という結果でした。 「半吉」というのは初めて見ましたが、良い結果なのでしょうか？笑。,neu,0,0,18,train,"喪中やのに初詣行ってきたんやで！
おみくじしたら半吉やってんけど、半吉って初めて見たんやけど良い結果なのかね？笑",0.8089989,0.7997112,0.80432826
wrime_25172,友達に「あなたはお酒を飲むと、アル中まっしぐらですね」と言われたことがあります。,neg,-1,0,59,train,酒飲みならアル中まっしぐらと友人には言われたっけ。,0.8133763,0.8428265,0.82783955
wrime_5823,スキー教室の時、スキーを持ってくる人たちがいました。 私も雪国出身なので、体育でスキーをよくやりました。 スキーを持ってくる人たちは、目立つ華やかな人たちでした。 かねちも、その中で目立っていたんでしょうね。,pos,1,2,9,train,"スキー教室のときにイキってスノボ持ってくる人たちいたいたｗｗ

私も雪国出身だから、体育でスキーとかよくあったよ

スノボー持ってきちゃう人たちってみんなカッコイイ＆かわいい人たちみたいな、目立つ華やかな人たちだったなぁ

かねちもさぞ目立っていたんだろうなぁ
",0.8638047,0.811878,0.8370368
wrime_7673,やっぱりこのEDがないと! # 平易化の原則。,pos,1,1,11,train,やっぱこのEDがないと！,0.79118836,0.89719915,0.8408657
wrime_30811,イモトさん、100ヵ国におめでとう！。,pos,1,1,74,train,イモトさん100ヵ国おめでとーう！,0.88568723,0.85409814,0.8696059
wrime_21137,お父さんに、「この人、バカですね！」と、言ってしまいました。,neu,0,1,45,train,ついどっかの誰かの影響で実の父親に「このバカチンが！」と言ってしまった。,0.8186832,0.7738316,0.7956258
wrime_14046,役所に行くのは、お腹が痛いから、立ち上がれないけど、そろそろ行かないといけないです。。つらいです。,neg,-1,-1,19,train,なんでかすごくお腹痛くて立ち上がれずにいたけどそろそろ役所に行かねばなるまい。。うぅしんどい,0.82454085,0.7945799,0.80928314
wrime_5946,大さんがnoteにあげていた紅茶豚のレシピが、なんとなく気になったので、豚かたまりロースを買ってきました！。,pos,1,2,9,train,大さんがnoteにあげてた紅茶豚のレシピがなんか気になるので豚かたまりロース買ってきたんでつくります！！,0.91262466,0.921668,0.91712403
wrime_8621,石の上にも2、3年」という姉の発言は、じわじわと面白いですね。,pos,1,2,13,train,さっきの姉の発言、「石の上にも2、3年」がじわじわくるw,0.88623184,0.8863336,0.88628274
wrime_21075,転んで金玉が潰れ、女の子みたいな発狂をしました。,neg,-2,0,45,train,汚い話で恐縮なんですが、変な体勢で転んだ結果金玉が思いっきり挟まれて（潰れて）女の子みたいな発狂をしてしまいました。,0.9359154,0.812114,0.8696307
wrime_23062,意外と履き心地がいい、ベックマン！。,pos,2,1,55,train,意外と履き心地いいぜ、ベックマン！,0.94458276,0.95022964,0.9473978
wrime_22938,最近、心の防御力が下がると、身体の防御力が上がるということが起きているようです。,neu,0,-1,55,train,精神的な防御力が下がることにより、物理的な防御力が上がる今日この頃,0.8154909,0.8551049,0.8348282
wrime_11974,知らない間に、iPhoneに画面を録画する機能ができていて、感動しています。,pos,1,1,17,train,知らん間にiPhoneに画面録画の機能できてて感動してる,0.82111907,0.8640378,0.8420319
wrime_8294,ワインがたくさん売っているスーパーを見つけました。,pos,1,1,12,train,ワインが意味わからないくらい充実してるスーパーを見つけてしまった…,0.82797617,0.76358855,0.79448
wrime_5562,空気階段のもぐらという人は、「ピューと吹くジャガー」に出てきそうな人です。,pos,1,1,9,train,空気階段のもぐらという人「ピューと吹くジャガー」に出てきそう。,0.91432977,0.94731617,0.9305307
wrime_1240,小学生は、金がないから、ポッポの山盛りポテト 150 円を 2 人で分け合いながら食べます。プリは、百均のプリを撮ります。,neu,0,1,2,train,小学生は金ないからポッポの山盛りポテト150円を2人で分け合いながら食べるんだ………プリは百均のプリ撮るんだ………,0.9088282,0.81842947,0.8612632
wrime_22083,ウォーターオーブンで作るから揚げは、絶対に外せないメニューです。,pos,1,1,46,train,でもやっぱりウォーターオーブンメニューのから揚げはマストだな,0.7953851,0.8146827,0.8049183
wrime_21434,昨日、病院に行く日でした。,neg,-1,0,45,train,次病院行くのいつだっけと思って確認したら昨日だった,0.7686976,0.67164445,0.71690124
wrime_811,とおせんぼが一番好きでした。,pos,1,-1,2,train,とおせんぼが1番好きだったなあ ,0.9369688,0.9055567,0.920995
wrime_3434,コミティアには、出張編集部があります。持ち込みは、誰でもできます。プロ限定ではありません。,neu,0,1,6,train,"cコミティアには出張編集部があるけど持ち込みは誰でもできるのかな？
それともプロ限定？",0.83582735,0.8272229,0.83150285
wrime_33635,京都市では、100%減免ではなく、最大でも70%減免です。自治体によって条件や減免割合が異なるため、注意してください。,neu,0,1,79,train,あっ、言い忘れてたけど、京都市の場合、100%減免ではなく、最大でも70%減免でした。多分自治体によって条件とか減免割合違うと思うので、そこんとこよろしくです。,0.88769853,0.82151437,0.85332507
wrime_27595,小説を読むのがお勧めです。ビジネス書や自己啓発書ではありません。小説を読むのです。読むという行為はとても頭のメモリを使います。それが逆にいいのです。余計なことを考えずに物語に没入するのです。暗い気持ちから視点をずらす。それだけで少し楽になれます。,neu,0,1,63,train,"心が疲れている時こそ小説を読むのがおすすめです。ビジネス書や自己啓発書ではありません。小説を読むのです。読むという行為はとても頭のメモリを使います。それが逆にいいのです。余計なことを考えずに物語に没入するのです。暗い気持ちから視点をずらす。それだけで少し楽になれます。

",0.98941183,0.9653775,0.9772469
wrime_32257,テレワーク用の服も売られているんですよ。,neu,0,1,76,train,テレワーク専用ウェア、なんかも発売されたりして。,0.8305558,0.81794244,0.82420087
wrime_33708,久しぶりに、高橋さんの本を買いたいと思います。,pos,1,2,79,train,久しぶりに高橋さんの本を読みたくなりました。買おうっと。,0.91790104,0.8873672,0.9023759
wrime_1637,田舎に住む人たちが、コロナに感染したことで、周りの人たちからいじめられるというニュースを見ました。,neg,-2,-2,4,train,田舎はコロナになったら周りからいじめられるというニュースを見た。,0.79991007,0.8588819,0.82834774
wrime_3151,来週、仕事で福岡に行きます。 初めての九州です！。,pos,1,0,6,train,来週仕事で福岡行きます！生まれて初めての九州だー！,0.90911305,0.8830689,0.89590174
wrime_27640,なんで、飲み歩いているんですか？ 普段は、田舎で車社会なので、代行を呼ぶのが高いし、友達がことごとくお酒を飲まないので、一人旅の時くらい羽を伸ばしたいからです。,pos,1,0,63,train,なんでこんなに飲み歩いてるかというと、普段は田舎の車社会なので代行呼ぶの高いし、友達がことごとくお酒飲まないので、一人旅の時くらい羽を伸ばしたいので飲んでます。,0.9076576,0.90062964,0.90413
wrime_1975,天牌は、咲と比較して、能力の違いがわかりにくいです。ほとんどの人が特殊能力を持っていますが、能力が似ていて、解説も少ないため、本当にわかりにくいです。,neg,-1,0,4,train,天牌の難点は咲に比べて能力差がわかりにくい。ほとんど全員特殊能力持ちなんだけど、能力が似てる&解説があまりないので、本当にわかりにくい,0.85511285,0.84882444,0.851957
wrime_34294,3日間、チームバチスタシリーズを見ていたので、「AI」という言葉の意味が、自分の中で変わってしまいました。,neu,0,2,79,train,3日間、チームバチスタシリーズ見てたので、AIという言葉の意味が自分の中で書き変わってしまいました。,0.94748,0.94712275,0.9473013
wrime_19823,その場で当たれーと思って、ポチっとするけど、全然当たらない。 当たった人、おめでとー。私にも運を分けて。,neg,-1,0,38,train,"その場系当たれーと思ってポチっとするけど、全然当たらない

当たった人おめでとー
私にも運を分けて—",0.9411614,0.94824135,0.9446881
wrime_25097,おまけの話を作っているのです。 上の「入力」を、文化庁や自治体の「やさしい日本語」指針に基づいて平易化しました。 文は短く、能動態で、二重否定や曖昧表現を避け、具体的で身近な語を選びました。 「です・ます」に統一し、情報を整理し、要点を前に出しました。 文末は日本語の句点「。」で終えました。 ハッシュタグ、補足、注意、メモ、例、説明、箇条書き、引用符、装飾は禁止しました。,neu,0,0,59,train,おまけの話を作っているのだった。,0.66506946,0.8676102,0.75295717
wrime_28562,学校に行きたいです。,pos,1,0,66,train,学校に行きたい,0.78519905,0.8924098,0.83537865
wrime_34541,久しぶりに、餃子の王将に行きました。,neu,0,2,79,train,久しぶりの餃子の王将,0.84064233,0.88757604,0.8634719
wrime_23515,工場で、派遣として働きました。中国人の出稼ぎから、翻訳の依頼を受けたことがあります。,neu,0,1,58,train,工場で派遣やった時に出稼ぎの中国人から翻訳依頼を受けたことがある,0.8517995,0.8850961,0.8681286
wrime_31011,テ(ゴ)シタンタンが掛かっているのかな？ 懐かしいです。,pos,1,1,74,train,テ(ゴ)シタンタン 掛かってるのかな？ なつかしい,0.90158904,0.9259295,0.9135972
wrime_17414,とりま、コーヒーを飲みましょう。,neu,0,-2,30,train,とりまコーヒー,0.72702074,0.8061912,0.76456195
wrime_12038,バイト先の先輩は、仕事がとてもできる人です。でも、自分は仕事をあまりできていないという問題があります。,neg,-1,1,17,train,バイト先の先輩が仕事できる人すぎて、自分仕事なさすぎる問題。,0.7998789,0.8422721,0.82052827
wrime_13010,進撃が終わったので、次は何をしようかな...,neu,0,-2,18,train,進撃終わったし、どうしようかな…,0.843141,0.90493816,0.8729473
wrime_12520,留年していたこと、知らなかったんだ。,neu,0,1,17,train,よっちょか、知らん間に留年してて草。,0.80625546,0.74944735,0.7768142
wrime_34182,千田町の附中」は、私が教育実習で行った学校です。,neg,-1,-2,79,train,「千田町の附中」って、私が教育実習で行った学校だな…ちなみに教員免許は取得できませんでした！テヘ,0.93684673,0.8134674,0.87080854
wrime_18023,あれれ、日本語が難しいですね。,neg,-1,-2,30,train,あれれ,0.6957551,0.7726723,0.7321992
wrime_21250,いよいよ、スピナーで一番パズドラのランクが高い人が火鉢さんになろうとしていて、感慨深いです。,neu,0,0,45,train,いよいよスピナーで一番パズドラのランク高い人が火鉢さんになろうとしてて感慨深い,0.9124995,0.940812,0.92643946
wrime_31809,自分の趣味が、人々の需要と一致すれば、人生はイージーモードかもしれません。 僕の趣味はマニアックすぎるため、その点で損をしているかもしれません。,neg,-1,-1,76,train,"自分の趣味が、人々の需要とピッタリ合っていれば、人生イージーモードかも。

僕は趣味がマニアックすぎるので、その点損しているかも(;・∀・)",0.86242706,0.8500092,0.8561731
wrime_18619,ムックちゃん、来ました！。,pos,1,2,35,train,ムックちゃんきた〜,0.810132,0.8477614,0.82851964
wrime_15589,一学期に、本を何冊も読みなさいという宿題があり、全然できなくて困っています。家に本がありません。週末に図書館に行くのも、だんだんしんどくなってきました。,neg,-1,-1,21,train,一学期に本を○冊、みたいな宿題があって、全然達さなくて困ってる。まず本が家にない。週末に図書館通いもなかなかしんどくなってきた。,0.8644407,0.884908,0.8745547
wrime_17157,引越の時、ぽいぽい詰め込んで、収納スペースが減ったから、すぐに使わない物を段ボールに入れたから?,neu,0,-1,28,train,引越の時にぽいぽい詰めて、しかも収納スペース減ったから、すぐに使わない物は段ボールにしまいっぱなしだったから?,0.92516285,0.8958173,0.91025364
wrime_17355,お風呂に入って、仕事をして、寝る。,neu,0,1,30,train,お風呂入ってお仕事して寝る,0.850049,0.9067939,0.87750506
wrime_1973,フリー雀荘では、捕まらないからセーフという理論は、おかしいです。,neg,-1,0,4,train,フリー雀荘の捕まらないんだからセーフ理論はおかしい。,0.8878814,0.9007122,0.8942508
